refFile1	refFile2
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/9_8_505_514_pos_eaf7e8e9-dccf-42de-890c-5fd203c0c22f_d9b52932-089f-450a-83ac-d25515c9d747.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/9_8_505_514_pos_eaf7e8e9-dccf-42de-890c-5fd203c0c22f_d9b52932-089f-450a-83ac-d25515c9d747.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_9_52_56_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_9_52_56_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_4_24_29_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_4_24_29_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_3_14_24_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_3_14_24_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_2_7_14_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_2_7_14_pos_d571dc23-0572-4082-b0a3-b620697815de_baa6c8cc-8b0d-4f9f-a382-1b82063bc4e9.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_9_43_48_pos_d571dc23-0572-4082-b0a3-b620697815de_b752bc6a-aa22-4f35-8020-af0eab5ce19e.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_9_43_48_pos_d571dc23-0572-4082-b0a3-b620697815de_b752bc6a-aa22-4f35-8020-af0eab5ce19e.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_0_0_5_pos_d571dc23-0572-4082-b0a3-b620697815de_b752bc6a-aa22-4f35-8020-af0eab5ce19e.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_0_0_5_pos_d571dc23-0572-4082-b0a3-b620697815de_b752bc6a-aa22-4f35-8020-af0eab5ce19e.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/0_4_22_30_pos_d571dc23-0572-4082-b0a3-b620697815de_b444e136-2574-49c7-a5d2-b5e33f048f33.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/0_4_22_30_pos_d571dc23-0572-4082-b0a3-b620697815de_b444e136-2574-49c7-a5d2-b5e33f048f33.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/4_2_176_180_pos_c78cff5a-2000-485b-87c3-e18241337709_ffed41e8-f341-43ad-9e6c-a28d0a121938.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/4_2_176_180_pos_c78cff5a-2000-485b-87c3-e18241337709_ffed41e8-f341-43ad-9e6c-a28d0a121938.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/4_4_186_194_pos_c78cff5a-2000-485b-87c3-e18241337709_ffed41e8-f341-43ad-9e6c-a28d0a121938.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/4_4_186_194_pos_c78cff5a-2000-485b-87c3-e18241337709_ffed41e8-f341-43ad-9e6c-a28d0a121938.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/4_1_236_243_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/4_1_236_243_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/1_7_96_101_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/1_7_96_101_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/2_3_145_151_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/2_3_145_151_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/3_0_173_179_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/3_0_173_179_pos_c78cff5a-2000-485b-87c3-e18241337709_fddc5953-93e8-4866-b7ce-60dcd948faaf.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/468_5_8813_8822_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/468_5_8813_8822_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/540_12_9700_9710_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/540_12_9700_9710_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/369_5_6516_6520_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/369_5_6516_6520_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/369_6_6520_6530_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/369_6_6520_6530_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/370_2_6555_6563_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/370_2_6555_6563_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/426_17_7822_7826_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/426_17_7822_7826_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/433_2_7965_7975_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/433_2_7965_7975_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/466_2_8694_8699_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/466_2_8694_8699_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/466_4_8704_8710_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/466_4_8704_8710_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/307_0_4605_4610_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/307_0_4605_4610_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/309_4_4741_4750_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/309_4_4741_4750_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/367_10_6414_6422_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/367_10_6414_6422_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/367_3_6385_6390_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/367_3_6385_6390_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/367_6_6402_6406_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/367_6_6402_6406_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/369_0_6486_6492_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/369_0_6486_6492_pos_e9fc3813-68b5-43aa-9608-369cf3856a47_00039049-bf4f-430f-98cc-a80b957843d0.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/4_1_153_161_pos_c78cff5a-2000-485b-87c3-e18241337709_f5f99ba2-8302-470a-a13a-7480f41e0dee.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/4_1_153_161_pos_c78cff5a-2000-485b-87c3-e18241337709_f5f99ba2-8302-470a-a13a-7480f41e0dee.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/4_3_164_168_pos_c78cff5a-2000-485b-87c3-e18241337709_f5f99ba2-8302-470a-a13a-7480f41e0dee.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/4_3_164_168_pos_c78cff5a-2000-485b-87c3-e18241337709_f5f99ba2-8302-470a-a13a-7480f41e0dee.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/8_1_135_142_pos_c78cff5a-2000-485b-87c3-e18241337709_f5e8142d-88af-48f8-931e-6f7d6b108fe8.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/8_1_135_142_pos_c78cff5a-2000-485b-87c3-e18241337709_f5e8142d-88af-48f8-931e-6f7d6b108fe8.wav
https://storageboefraty.blob.core.windows.net/mycontainerpublic/atags/positive/8_6_154_158_pos_c78cff5a-2000-485b-87c3-e18241337709_f5e8142d-88af-48f8-931e-6f7d6b108fe8.wav	https://vocalemotions.blob.core.windows.net/vocalpublic/atags/positive/8_6_154_158_pos_c78cff5a-2000-485b-87c3-e18241337709_f5e8142d-88af-48f8-931e-6f7d6b108fe8.wav
